"","pressure"
"10066",97644.5048266581
"10067",97644.5048266581
"10068",97644.5048266581
"10069",97644.5048266581
"10070",97644.5048266581
"10071",97644.5048266581
"10072",97644.5048266581
"10073",97644.5048266581
"10074",97644.5048266581
"10075",97644.5048266581
"10076",97644.5048266581
"10077",97644.5048266581
"10078",97644.5048266581
"10079",97644.5048266581
"10080",97644.5048266581
"10081",97644.5048266581
"10082",97644.5048266581
"10083",97644.5048266581
"10084",97644.5048266581
"10085",97644.5048266581
"10086",97644.5048266581
"10087",97644.5048266581
"10088",97644.5048266581
"10089",97644.5048266581
"10090",97644.5048266581
"10091",97644.5048266581
"10092",97644.5048266581
"10093",97644.5048266581
"10094",97644.5048266581
"10095",97644.5048266581
"10096",97644.5048266581
"10097",97644.5048266581
"10098",97644.5048266581
"10099",97644.5048266581
"10100",97644.5048266581
"10101",97644.5048266581
"10102",97272.032018001
"10103",97272.032018001
"10104",97272.032018001
"10105",97272.032018001
"10106",97272.032018001
"10107",97272.032018001
"10108",97272.032018001
"10109",97272.032018001
"10110",97272.032018001
"10111",97272.032018001
"10112",97272.032018001
"10113",97272.032018001
"10114",97272.032018001
"10115",97272.032018001
"10116",97272.032018001
"10117",97272.032018001
"10118",97272.032018001
"10119",97272.032018001
"10120",97272.032018001
"10121",97272.032018001
"10122",97272.032018001
"10123",97272.032018001
"10124",97272.032018001
"10125",97272.032018001
"10126",97272.032018001
"10127",97272.032018001
"10128",97272.032018001
"10129",97272.032018001
"10130",97272.032018001
"10131",97272.032018001
"10132",97272.032018001
"10133",97272.032018001
"10134",97272.032018001
"10135",97272.032018001
"10136",97272.032018001
"10137",97272.032018001
"10138",97272.032018001
"10139",97272.032018001
"10140",97190.7071568403
"10141",97190.7071568403
"10142",97190.7071568403
"10143",97190.7071568403
"10144",97190.7071568403
"10145",97190.7071568403
"10146",97190.7071568403
"10147",97190.7071568403
"10148",97190.7071568403
"10149",97190.7071568403
"10150",97190.7071568403
"10151",97190.7071568403
"10152",97248.7907229819
"10153",100415.386145044
"10154",100415.386145044
"10155",100415.386145044
"10156",100415.386145044
"10157",100415.386145044
"10158",100415.386145044
"10159",100415.386145044
"10160",100415.386145044
"10161",100415.386145044
"10162",100415.386145044
"10163",100415.386145044
"10164",100415.386145044
"10165",100415.386145044
"10166",100415.386145044
"10167",100415.386145044
"10168",100415.386145044
"10169",100415.386145044
"10170",76245.3141782845
"10171",76245.3141782845
"10172",76245.3141782845
"10173",76245.3141782845
"10174",76245.3141782845
"10175",76245.3141782845
"10176",76245.3141782845
"10177",76245.3141782845
"10178",76245.3141782845
"10179",76245.3141782845
"10180",76245.3141782845
"10181",94742.3037537332
"10182",94742.3037537332
"10183",94742.3037537332
"10184",94742.3037537332
"10185",94742.3037537332
"10186",96646.0934324467
"10187",96646.0934324467
"10188",96646.0934324467
"10189",96646.0934324467
"10190",96646.0934324467
"10191",96646.0934324467
"10192",96646.0934324467
"10193",96646.0934324467
"10194",96646.0934324467
"10195",96646.0934324467
"10196",96646.0934324467
"10197",99075.167929125
"10198",99075.167929125
"10199",99075.167929125
"10200",99075.167929125
"10201",99075.167929125
"10202",98698.2806618115
"10203",97283.6543519639
"10204",97737.8032413693
"10205",97737.8032413693
"10206",97737.8032413693
"10207",97737.8032413693
"10208",97737.8032413693
"10209",97737.8032413693
"10210",97737.8032413693
"10211",97737.8032413693
"10212",97737.8032413693
"10213",97737.8032413693
"10214",97737.8032413693
"10215",97737.8032413693
"10216",97737.8032413693
"10217",97737.8032413693
"10218",97737.8032413693
"10219",97737.8032413693
"10220",99051.5783875663
"10221",96196.0582649784
"10222",97016.6249789706
"10223",97016.6249789706
"10224",97016.6249789706
"10225",97016.6249789706
"10226",97016.6249789706
"10227",97016.6249789706
"10228",97016.6249789706
"10229",86992.0486636343
"10230",86992.0486636343
"10231",86992.0486636343
"10232",86992.0486636343
"10233",86992.0486636343
"10234",86992.0486636343
"10235",86992.0486636343
"10236",86992.0486636343
"10237",99382.2461527478
"10238",99382.2461527478
"10239",99382.2461527478
"10240",96438.1735411497
"10241",96438.1735411497
"10242",97772.8087510134
"10243",91091.8933421273
"10244",91091.8933421273
"10245",91091.8933421273
"10246",91091.8933421273
"10247",91091.8933421273
"10248",91091.8933421273
"10249",91091.8933421273
"10250",91091.8933421273
"10251",91091.8933421273
"10252",91091.8933421273
"10253",101013.068652144
"10254",101013.068652144
"10255",101013.068652144
"10256",101013.068652144
"10257",101013.068652144
"10258",101013.068652144
"10259",101013.068652144
"10260",101013.068652144
"10261",101013.068652144
"10262",101013.068652144
"10263",101013.068652144
"10264",97225.5539246171
"10265",97213.9372114719
"10266",97248.7907229819
"10267",97714.471873388
"10268",97213.9372114719
"10269",97213.9372114719
"10270",97213.9372114719
"10271",97213.9372114719
"10272",97213.9372114719
"10273",97213.9372114719
"10274",97213.9372114719
"10275",97213.9372114719
"10276",97213.9372114719
"10277",97213.9372114719
"10278",97213.9372114719
"10279",97213.9372114719
"10280",99240.4221234775
"10281",99240.4221234775
"10282",99240.4221234775
"10283",100881.331996203
"10284",100881.331996203
"10285",100881.331996203
"10286",100881.331996203
"10287",100881.331996203
"10288",100881.331996203
"10289",100881.331996203
"10290",97248.7907229819
"10291",99761.2460800754
"10292",84733.5531951759
"10293",84733.5531951759
"10294",84733.5531951759
"10295",84733.5531951759
"10296",84733.5531951759
"10297",84733.5531951759
"10298",84733.5531951759
"10299",84733.5531951759
"10300",84733.5531951759
"10301",84733.5531951759
"10302",96184.5412548948
"10303",96184.5412548948
"10304",96184.5412548948
"10305",96184.5412548948
"10306",96184.5412548948
"10307",96184.5412548948
"10308",98416.3777546764
"10309",98416.3777546764
"10310",98416.3777546764
"10311",98416.3777546764
"10312",98416.3777546764
"10313",98416.3777546764
"10314",98416.3777546764
"10315",98416.3777546764
"10316",98416.3777546764
"10317",98416.3777546764
"10318",98416.3777546764
"10319",98416.3777546764
"10320",98416.3777546764
"10321",98416.3777546764
"10322",98416.3777546764
"10323",98416.3777546764
"10324",98416.3777546764
"10325",98416.3777546764
"10326",98416.3777546764
"10327",98416.3777546764
"10328",98416.3777546764
"10329",98416.3777546764
"10330",98416.3777546764
"10331",98416.3777546764
"10332",98416.3777546764
"10333",98416.3777546764
"10334",98416.3777546764
"10335",98416.3777546764
"10336",98416.3777546764
"10337",98416.3777546764
"10338",98416.3777546764
"10339",98416.3777546764
"10340",98416.3777546764
"10341",98240.5197689154
"10342",97772.8087510134
"10343",96415.0937068464
"10344",96415.0937068464
"10345",98815.9330073518
"10346",97493.0487186018
"10347",97656.1631831396
"10348",97656.1631831396
"10349",97656.1631831396
"10350",97656.1631831396
"10351",97656.1631831396
"10352",97656.1631831396
"10353",97656.1631831396
"10354",97656.1631831396
"10355",97656.1631831396
"10356",97656.1631831396
"10357",97656.1631831396
"10358",97656.1631831396
"10359",97656.1631831396
"10360",97656.1631831396
"10361",97656.1631831396
"10362",97656.1631831396
"10363",97656.1631831396
"10364",97656.1631831396
"10365",97656.1631831396
"10366",97656.1631831396
"10367",97656.1631831396
"10368",97656.1631831396
"10369",97656.1631831396
"10370",97656.1631831396
"10371",97656.1631831396
"10372",97656.1631831396
"10373",97656.1631831396
"10374",97656.1631831396
"10375",97656.1631831396
"10376",97656.1631831396
"10377",97656.1631831396
"10378",97656.1631831396
"10379",97656.1631831396
"10380",97656.1631831396
"10381",100510.822426435
"10382",97644.5048266581
"10383",101252.946709582
"10384",97702.8078806816
"10385",97714.471873388
"10386",97726.1369935894
"10387",100141.415484244
"10388",100141.415484244
"10389",97051.42120056
"10390",97726.1369935894
"10391",97726.1369935894
"10392",97726.1369935894
"10393",97726.1369935894
"10394",97726.1369935894
"10395",97726.1369935894
"10396",97726.1369935894
"10397",97726.1369935894
"10398",97726.1369935894
"10399",97726.1369935894
"10400",97726.1369935894
"10401",97726.1369935894
"10402",97726.1369935894
"10403",97726.1369935894
"10404",97726.1369935894
"10405",97726.1369935894
"10406",97726.1369935894
"10407",97726.1369935894
"10408",97726.1369935894
"10409",97726.1369935894
"10410",97726.1369935894
"10411",97726.1369935894
"10412",97726.1369935894
"10413",97726.1369935894
"10414",97726.1369935894
"10415",97726.1369935894
"10416",97726.1369935894
"10417",97726.1369935894
"10418",97726.1369935894
"10419",97726.1369935894
"10420",99417.7277903859
"10421",97225.5539246171
"10422",97225.5539246171
"10423",97225.5539246171
"10424",97225.5539246171
"10425",97225.5539246171
"10426",97225.5539246171
"10427",93160.4066843387
"10428",93160.4066843387
"10429",93160.4066843387
"10430",93160.4066843387
"10431",93160.4066843387
"10432",93160.4066843387
"10433",93160.4066843387
"10434",97726.1369935894
"10435",97726.1369935894
"10436",97726.1369935894
"10437",97726.1369935894
"10438",97726.1369935894
"10439",97726.1369935894
"10440",97726.1369935894
"10441",97726.1369935894
"10442",97726.1369935894
"10443",97726.1369935894
"10444",97726.1369935894
"10445",97726.1369935894
"10446",97726.1369935894
"10447",97726.1369935894
"10448",97726.1369935894
"10449",97726.1369935894
"10450",97726.1369935894
"10451",97726.1369935894
"10452",97726.1369935894
"10453",97726.1369935894
"10454",97726.1369935894
"10455",97726.1369935894
"10456",97726.1369935894
"10457",97726.1369935894
"10458",97726.1369935894
"10459",97726.1369935894
"10460",97726.1369935894
"10461",97726.1369935894
"10462",97726.1369935894
"10463",97726.1369935894
"10464",97726.1369935894
"10465",97726.1369935894
"10466",97726.1369935894
"10467",97726.1369935894
"10468",97726.1369935894
"10469",97726.1369935894
"10470",97726.1369935894
"10471",97726.1369935894
"10472",97726.1369935894
"10473",97726.1369935894
"10474",97726.1369935894
"10475",97726.1369935894
"10476",97726.1369935894
"10477",97726.1369935894
"10478",97726.1369935894
"10479",97726.1369935894
"10480",97726.1369935894
"10481",97726.1369935894
"10482",97726.1369935894
"10483",97726.1369935894
"10484",97726.1369935894
"10485",97726.1369935894
"10486",97726.1369935894
"10487",97726.1369935894
"10488",97726.1369935894
"10489",97726.1369935894
"10490",97726.1369935894
"10491",97726.1369935894
"10492",97726.1369935894
"10493",97726.1369935894
"10494",97726.1369935894
"10495",97726.1369935894
"10496",97726.1369935894
"10497",97726.1369935894
"10498",97726.1369935894
"10499",97726.1369935894
"10500",97726.1369935894
"10501",97726.1369935894
"10502",97726.1369935894
"10503",97726.1369935894
"10504",97726.1369935894
"10505",97726.1369935894
"10506",97726.1369935894
"10507",97726.1369935894
"10508",97551.2785396225
"10509",97272.032018001
"10510",98698.2806618115
"10511",94390.1656532598
"10512",94390.1656532598
"10513",94390.1656532598
"10514",94390.1656532598
"10515",94390.1656532598
"10516",94390.1656532598
"10517",94390.1656532598
"10518",94390.1656532598
"10519",94390.1656532598
"10520",94390.1656532598
"10521",98710.0407896728
"10522",98710.0407896728
"10523",98710.0407896728
"10524",98710.0407896728
"10525",98710.0407896728
"10526",98710.0407896728
"10527",98710.0407896728
"10528",98710.0407896728
"10529",98710.0407896728
"10530",98710.0407896728
"10531",98721.8020521314
"10532",98721.8020521314
"10533",98721.8020521314
"10534",98721.8020521314
"10535",98721.8020521314
"10536",98721.8020521314
"10537",98721.8020521314
"10538",98721.8020521314
"10539",98721.8020521314
"10540",98721.8020521314
"10541",98721.8020521314
"10542",98721.8020521314
"10543",98721.8020521314
"10544",98721.8020521314
"10545",98721.8020521314
"10546",98721.8020521314
"10547",97726.1369935894
"10548",97726.1369935894
"10549",97726.1369935894
"10550",97726.1369935894
"10551",97726.1369935894
"10552",97726.1369935894
"10553",97726.1369935894
"10554",97726.1369935894
"10555",97726.1369935894
"10556",97726.1369935894
"10557",97726.1369935894
"10558",97726.1369935894
"10559",97726.1369935894
"10560",97726.1369935894
"10561",97726.1369935894
"10562",97726.1369935894
"10563",97726.1369935894
"10564",97726.1369935894
"10565",97726.1369935894
"10566",97726.1369935894
"10567",97726.1369935894
"10568",97726.1369935894
"10569",97726.1369935894
"10570",97726.1369935894
"10571",97726.1369935894
"10572",97726.1369935894
"10573",97726.1369935894
"10574",97726.1369935894
"10575",97726.1369935894
"10576",97726.1369935894
"10577",97726.1369935894
"10578",97726.1369935894
"10579",97726.1369935894
"10580",97726.1369935894
"10581",97726.1369935894
"10582",97726.1369935894
"10583",97726.1369935894
"10584",97726.1369935894
"10585",97726.1369935894
"10586",97726.1369935894
"10587",97726.1369935894
"10588",97726.1369935894
"10589",97726.1369935894
"10590",97726.1369935894
"10591",97726.1369935894
"10592",97726.1369935894
"10593",97726.1369935894
"10594",97726.1369935894
"10595",97726.1369935894
"10596",97726.1369935894
"10597",97726.1369935894
"10598",97726.1369935894
"10599",97726.1369935894
"10600",97726.1369935894
"10601",97726.1369935894
"10602",97726.1369935894
"10603",97726.1369935894
"10604",97726.1369935894
"10605",97726.1369935894
"10606",97726.1369935894
"10607",97726.1369935894
"10608",97726.1369935894
"10609",97726.1369935894
"10610",97726.1369935894
"10611",97726.1369935894
"10612",97726.1369935894
"10613",97726.1369935894
"10614",97726.1369935894
"10615",97726.1369935894
"10616",97726.1369935894
"10617",97726.1369935894
"10618",97726.1369935894
"10619",97726.1369935894
"10620",97726.1369935894
"10621",97726.1369935894
"10622",97726.1369935894
"10623",97726.1369935894
"10624",97726.1369935894
"10625",97726.1369935894
"10626",97726.1369935894
"10627",97726.1369935894
"10628",97726.1369935894
"10629",97726.1369935894
"10630",97726.1369935894
"10631",97726.1369935894
"10632",97726.1369935894
"10633",97726.1369935894
"10634",97726.1369935894
"10635",97726.1369935894
"10636",97726.1369935894
"10637",97726.1369935894
"10638",97726.1369935894
"10639",97726.1369935894
"10640",97726.1369935894
"10641",97726.1369935894
"10642",97726.1369935894
"10643",97726.1369935894
"10644",97726.1369935894
"10645",97726.1369935894
"10646",97726.1369935894
"10647",97726.1369935894
"10648",97726.1369935894
"10649",97726.1369935894
"10650",97726.1369935894
"10651",97726.1369935894
"10652",97726.1369935894
"10653",97726.1369935894
"10654",97726.1369935894
"10655",97726.1369935894
"10656",97726.1369935894
"10657",97726.1369935894
"10658",97726.1369935894
"10659",97726.1369935894
"10660",97726.1369935894
"10661",97726.1369935894
"10662",97726.1369935894
"10663",97726.1369935894
"10664",97726.1369935894
"10665",97726.1369935894
"10666",97726.1369935894
"10667",97726.1369935894
"10668",97726.1369935894
"10669",97726.1369935894
"10670",97726.1369935894
"10671",97726.1369935894
"10672",97726.1369935894
"10673",97726.1369935894
"10674",97726.1369935894
"10675",97726.1369935894
"10676",97726.1369935894
"10677",97726.1369935894
"10678",97726.1369935894
"10679",97726.1369935894
"10680",97726.1369935894
"10681",97726.1369935894
"10682",97726.1369935894
"10683",97726.1369935894
"10684",97726.1369935894
"10685",97726.1369935894
"10686",97726.1369935894
"10687",97726.1369935894
"10688",97726.1369935894
"10689",97726.1369935894
"10690",97726.1369935894
"10691",97726.1369935894
"10692",97726.1369935894
"10693",97726.1369935894
"10694",97726.1369935894
"10695",97726.1369935894
"10696",97726.1369935894
"10697",97726.1369935894
"10698",97726.1369935894
"10699",97726.1369935894
"10700",97726.1369935894
"10701",97726.1369935894
"10702",97726.1369935894
"10703",97726.1369935894
"10704",97726.1369935894
"10705",97726.1369935894
"10706",97726.1369935894
"10707",97726.1369935894
"10708",97726.1369935894
"10709",97726.1369935894
"10710",97726.1369935894
"10711",97726.1369935894
"10712",97726.1369935894
"10713",97726.1369935894
"10714",97726.1369935894
"10715",97726.1369935894
"10716",97726.1369935894
"10717",97726.1369935894
"10718",97726.1369935894
"10719",97726.1369935894
"10720",97726.1369935894
"10721",97726.1369935894
"10722",97726.1369935894
"10723",97726.1369935894
"10724",97726.1369935894
"10725",97726.1369935894
"10726",97726.1369935894
"10727",97726.1369935894
"10728",97726.1369935894
"10729",97726.1369935894
"10730",97726.1369935894
"10731",97726.1369935894
"10732",97726.1369935894
"10733",97726.1369935894
"10734",97726.1369935894
"10735",97726.1369935894
"10736",97726.1369935894
"10737",97726.1369935894
"10738",97726.1369935894
"10739",97726.1369935894
"10740",97726.1369935894
"10741",97726.1369935894
"10742",97726.1369935894
"10743",97726.1369935894
"10744",97726.1369935894
"10745",97726.1369935894
"10746",97726.1369935894
"10747",97726.1369935894
"10748",97726.1369935894
"10749",97726.1369935894
"10750",97726.1369935894
"10751",97726.1369935894
"10752",97726.1369935894
"10753",97726.1369935894
"10754",97726.1369935894
"10755",97726.1369935894
"10756",97726.1369935894
"10757",97726.1369935894
"10758",97726.1369935894
"10759",97726.1369935894
"10760",97726.1369935894
"10761",97726.1369935894
"10762",97726.1369935894
"10763",97726.1369935894
"10764",97726.1369935894
"10765",97726.1369935894
"10766",97726.1369935894
"10767",97726.1369935894
"10768",97726.1369935894
"10769",97726.1369935894
"10770",97726.1369935894
"10771",97726.1369935894
"10772",97726.1369935894
"10773",97726.1369935894
"10774",97726.1369935894
"10775",97726.1369935894
"10776",97726.1369935894
"10777",97726.1369935894
"10778",97726.1369935894
"10779",97726.1369935894
"10780",97726.1369935894
"10781",97726.1369935894
"10782",97726.1369935894
"10783",97726.1369935894
"10784",97726.1369935894
"10785",97726.1369935894
"10786",97726.1369935894
"10787",97726.1369935894
"10788",97726.1369935894
"10789",97726.1369935894
"10790",97726.1369935894
"10791",97726.1369935894
"10792",97726.1369935894
"10793",97726.1369935894
"10794",97726.1369935894
"10795",97726.1369935894
"10796",97726.1369935894
"10797",97726.1369935894
"10798",97726.1369935894
"10799",97726.1369935894
"10800",97726.1369935894
"10801",97726.1369935894
"10802",97726.1369935894
"10803",97726.1369935894
"10804",97726.1369935894
"10805",97726.1369935894
"10806",97726.1369935894
"10807",97726.1369935894
"10808",97726.1369935894
"10809",97726.1369935894
"10810",97726.1369935894
"10811",97726.1369935894
"10812",97726.1369935894
"10813",97726.1369935894
"10814",97726.1369935894
"10815",97726.1369935894
"10816",97726.1369935894
"10817",97726.1369935894
"10818",97726.1369935894
"10819",97726.1369935894
"10820",97726.1369935894
"10821",97726.1369935894
"10822",97726.1369935894
"10823",97726.1369935894
"10824",97726.1369935894
"10825",97726.1369935894
"10826",97726.1369935894
"10827",97726.1369935894
"10828",97726.1369935894
"10829",97726.1369935894
"10830",97726.1369935894
"10831",97726.1369935894
"10832",97726.1369935894
"10833",97726.1369935894
"10834",97726.1369935894
"10835",97726.1369935894
"10836",97726.1369935894
"10837",97726.1369935894
"10838",97726.1369935894
"10839",97726.1369935894
"10840",97726.1369935894
"10841",97726.1369935894
"10842",97726.1369935894
"10843",97726.1369935894
"10844",97726.1369935894
"10845",97726.1369935894
"10846",97726.1369935894
"10847",97726.1369935894
"10848",97726.1369935894
"10849",97726.1369935894
"10850",97726.1369935894
"10851",97726.1369935894
"10852",97726.1369935894
"10853",97726.1369935894
"10854",97726.1369935894
"10855",97726.1369935894
"10856",97726.1369935894
"10857",97726.1369935894
"10858",97726.1369935894
"10859",97726.1369935894
"10860",97726.1369935894
"10861",97726.1369935894
"10862",97726.1369935894
"10863",97726.1369935894
"10864",97726.1369935894
"10865",97726.1369935894
"10866",97726.1369935894
"10867",97726.1369935894
"10868",97726.1369935894
"10869",97726.1369935894
"10870",101264.952709287
"10871",98451.5799204384
"10872",98451.5799204384
"10873",98451.5799204384
"10874",98451.5799204384
"10875",98451.5799204384
"10876",98451.5799204384
"10877",98451.5799204384
"10878",98451.5799204384
"10879",98451.5799204384
"10880",98451.5799204384
"10881",90860.7075645499
"10882",90860.7075645499
"10883",90860.7075645499
"10884",90860.7075645499
"10885",90860.7075645499
"10886",90860.7075645499
"10887",90860.7075645499
"10888",97469.7646721589
"10889",97726.1369935894
"10890",97726.1369935894
"10891",97726.1369935894
"10892",97726.1369935894
"10893",97726.1369935894
"10894",97726.1369935894
"10895",97726.1369935894
"10896",97726.1369935894
"10897",97726.1369935894
"10898",97726.1369935894
"10899",97726.1369935894
"10900",97726.1369935894
"10901",97947.9886123954
"10902",97947.9886123954
"10903",97399.9395480491
"10904",100415.386145044
"10905",100415.386145044
"10906",100415.386145044
"10907",100415.386145044
"10908",100415.386145044
"10909",100415.386145044
"10910",100415.386145044
"10911",100415.386145044
"10912",100415.386145044
"10913",100415.386145044
"10914",100415.386145044
"10915",100415.386145044
"10916",100415.386145044
"10917",100415.386145044
"10918",100415.386145044
"10919",100415.386145044
"10920",97726.1369935894
"10921",97726.1369935894
"10922",97726.1369935894
"10923",97726.1369935894
"10924",97726.1369935894
"10925",97726.1369935894
"10926",97726.1369935894
"10927",97726.1369935894
"10928",97726.1369935894
"10929",92611.8229817489
"10930",92611.8229817489
"10931",92611.8229817489
"10932",92611.8229817489
"10933",92611.8229817489
"10934",92611.8229817489
"10935",92611.8229817489
"10936",92611.8229817489
"10937",92611.8229817489
"10938",98839.4770979924
"10939",98839.4770979924
"10940",98839.4770979924
"10941",98839.4770979924
"10942",98839.4770979924
"10943",98839.4770979924
"10944",98839.4770979924
"10945",98839.4770979924
"10946",98839.4770979924
"10947",98839.4770979924
"10948",98839.4770979924
"10949",98839.4770979924
"10950",98839.4770979924
"10951",98839.4770979924
"10952",96877.5410952049
"10953",90388.8094438192
"10954",90388.8094438192
"10955",90388.8094438192
"10956",90388.8094438192
"10957",90388.8094438192
"10958",90388.8094438192
"10959",90388.8094438192
"10960",90388.8094438192
"10961",101025.051615622
"10962",90169.9991824793
"10963",98921.9171884712
"10964",98921.9171884712
"10965",98921.9171884712
"10966",97237.1717617593
"10967",99063.37258979
"10968",99063.37258979
"10969",99063.37258979
"10970",99063.37258979
"10971",99063.37258979
"10972",99063.37258979
"10973",99169.5715898776
"10974",99169.5715898776
"10975",100141.415484244
"10976",100141.415484244
"10977",100141.415484244
"10978",98674.7638095457
"10979",97039.8213373913
"10980",97039.8213373913
"10981",97039.8213373913
"10982",97039.8213373913
"10983",97039.8213373913
"10984",97039.8213373913
"10985",97039.8213373913
"10986",87887.5697095196
"10987",87887.5697095196
"10988",87887.5697095196
"10989",87887.5697095196
"10990",87887.5697095196
"10991",87887.5697095196
"10992",87887.5697095196
"10993",87887.5697095196
"10994",87887.5697095196
"10995",87887.5697095196
"10996",87887.5697095196
"10997",87887.5697095196
"10998",87887.5697095196
"10999",97260.4108083681
"11000",97656.1631831396
"11001",97726.1369935894
"11002",97726.1369935894
"11003",97726.1369935894
"11004",97726.1369935894
"11005",97726.1369935894
"11006",97726.1369935894
"11007",97726.1369935894
"11008",97726.1369935894
"11009",97726.1369935894
"11010",97726.1369935894
"11011",94378.8240300919
"11012",94378.8240300919
"11013",101264.952709287
"11014",100415.386145044
"11015",100415.386145044
"11016",100415.386145044
"11017",100415.386145044
"11018",97469.7646721589
"11019",100248.549218419
"11020",98721.8020521314
"11021",98721.8020521314
"11022",98721.8020521314
"11023",98721.8020521314
"11024",98721.8020521314
"11025",98721.8020521314
"11026",98721.8020521314
"11027",98721.8020521314
"11028",98721.8020521314
"11029",98721.8020521314
"11030",98064.9163146956
"11031",95438.3267634191
"11032",93430.0590598618
"11033",98945.4817237266
"11034",94696.8069004618
"11035",94696.8069004618
"11036",94696.8069004618
"11037",94696.8069004618
"11038",94696.8069004618
"11039",94696.8069004618
"11040",94696.8069004618
"11041",91932.5502975276
"11042",90959.7289369742
"11043",97621.1914945966
"11044",97621.1914945966
"11045",97621.1914945966
"11046",97621.1914945966
"11047",97621.1914945966
"11048",88467.1929311411
"11049",92891.3848269674
"11050",95095.5048420716
"11051",89342.4280965137
"11052",91854.8597154866
"11053",92924.9781162623
"11054",95426.8832666814
"11055",95816.5860067979
"11056",95816.5860067979
"11057",94878.9005227548
"11058",94878.9005227548
"11059",100081.936813599
"11060",100081.936813599
"11061",100081.936813599
"11062",93115.5259526209
"11063",83094.0516631723
"11064",95369.6824474019
"11065",95152.5724764095
"11066",98898.3571976367
"11067",98898.3571976367
"11068",98898.3571976367
"11069",90970.7367034036
"11070",91932.5502975276
"11071",89364.1271971949
"11072",90443.5791314758
"11073",95369.6824474019
"11074",83094.0516631723
"11075",95919.9580168397
"11076",94674.0651089396
"11077",90290.2916839576
"11078",92980.9887915407
"11079",95965.9301090382
"11080",91832.6721736416
"11081",98205.3787245729
"11082",98205.3787245729
"11083",88671.8690060001
"11084",93430.0590598618
"11085",100570.507389245
"11086",100570.507389245
"11087",100570.507389245
"11088",100570.507389245
"11089",100570.507389245
"11090",100570.507389245
"11091",100570.507389245
"11092",100570.507389245
"11093",100570.507389245
"11094",100570.507389245
"11095",100570.507389245
"11096",100570.507389245
"11097",100570.507389245
"11098",100570.507389245
"11099",100558.568101427
"11100",99903.6724104996
"11101",99903.6724104996
"11102",99903.6724104996
"11103",99903.6724104996
"11104",99903.6724104996
"11105",100451.166147996
"11106",100893.302304178
"11107",99264.048074074
"11108",100331.939602048
"11109",99016.2026027246
"11110",100785.61092505
"11111",99559.7569302504
"11112",100451.166147996
"11113",98969.0508040735
"11114",98205.3787245729
"11115",99039.7853223701
"11116",98992.6244301827
"11117",100498.888876335
"11118",100845.427971897
"11119",99063.37258979
"11120",99004.4129481076
"11121",99004.4129481076
"11122",99004.4129481076
"11123",98486.7922810052
"11124",99844.3081106612
"11125",99844.3081106612
"11126",100224.733705464
"11127",99654.5342655288
"11128",98721.8020521314
"11129",99193.1838820507
"11130",99004.4129481076
"11131",97866.2064109751
"11132",99939.3047066486
"11133",99903.6724104996
"11134",97283.6543519639
"11135",99500.5581691511
"11136",99134.1616854053
"11137",99939.3047066486
"11138",100355.775739663
"11139",100869.362838221
"11140",98815.9330073518
"11141",98346.0039985347
"11142",99299.495539211
"11143",98545.5022098731
"11144",98710.0407896728
"11145",98710.0407896728
"11146",92043.6291338329
"11147",92043.6291338329
"11148",92043.6291338329
"11149",93722.8952994008
"11150",93722.8952994008
"11151",93722.8952994008
"11152",93722.8952994008
"11153",88887.7315686468
"11154",88887.7315686468
"11155",88887.7315686468
"11156",88887.7315686468
"11157",88887.7315686468
"11158",88887.7315686468
"11159",99204.9917351465
"11160",99204.9917351465
"11161",99204.9917351465
"11162",92600.6546948918
"11163",100845.427971897
"11164",92132.5704271321
"11165",92132.5704271321
"11166",99571.6001040465
"11167",99571.6001040465
"11168",99571.6001040465
"11169",99571.6001040465
"11170",99571.6001040465
"11171",99571.6001040465
"11172",95655.9644146538
"11173",95655.9644146538
"11174",95655.9644146538
"11175",100236.640889224
"11176",100236.640889224
"11177",100236.640889224
"11178",100236.640889224
"11179",100236.640889224
"11180",100236.640889224
"11181",100236.640889224
"11182",100236.640889224
"11183",100236.640889224
"11184",100236.640889224
"11185",100236.640889224
"11186",100236.640889224
"11187",100236.640889224
"11188",100236.640889224
"11189",100236.640889224
"11190",100236.640889224
"11191",100236.640889224
"11192",100236.640889224
"11193",100236.640889224
"11194",100236.640889224
"11195",100236.640889224
"11196",100236.640889224
"11197",100236.640889224
"11198",100236.640889224
"11199",100236.640889224
"11200",100236.640889224
"11201",100236.640889224
"11202",100236.640889224
"11203",100236.640889224
"11204",100236.640889224
"11205",100236.640889224
"11206",100236.640889224
"11207",100236.640889224
"11208",100236.640889224
"11209",100236.640889224
"11210",100236.640889224
"11211",100236.640889224
"11212",100236.640889224
"11213",100236.640889224
"11214",100236.640889224
"11215",100236.640889224
"11216",100236.640889224
"11217",100236.640889224
"11218",100236.640889224
"11219",100236.640889224
"11220",100236.640889224
"11221",100236.640889224
"11222",100236.640889224
"11223",100236.640889224
"11224",100236.640889224
"11225",100236.640889224
"11226",100236.640889224
"11227",100236.640889224
"11228",100236.640889224
"11229",100236.640889224
"11230",100236.640889224
"11231",100236.640889224
"11232",100236.640889224
"11233",100236.640889224
"11234",100236.640889224
"11235",100236.640889224
"11236",100236.640889224
"11237",100236.640889224
"11238",100236.640889224
"11239",100236.640889224
"11240",100236.640889224
"11241",100236.640889224
"11242",100236.640889224
"11243",100236.640889224
"11244",100236.640889224
"11245",100236.640889224
"11246",100236.640889224
"11247",100236.640889224
"11248",100236.640889224
"11249",100236.640889224
"11250",100236.640889224
